2025-05-01T16:52:51.531Z;26.00;46.00;106.18
2025-05-01T16:53:56.815Z;26.10;46.00;60.08
2025-05-01T16:55:01.380Z;26.10;46.00;25.13
2025-05-01T16:56:06.557Z;26.40;46.00;69.17
2025-05-01T16:57:11.651Z;26.80;46.00;230.20
2025-05-01T16:58:17.032Z;26.70;45.00;28.93
2025-05-01T16:59:21.576Z;26.70;46.00;45.89
2025-05-01T17:00:26.114Z;26.10;45.00;31.53
2025-05-01T17:01:30.876Z;26.50;44.00;60.66
2025-05-01T17:03:59.378Z;0.80;0.00;21.90
2025-05-01T17:05:04.880Z;26.90;43.00;34.01
2025-05-01T17:06:09.640Z;26.80;43.00;48.07
2025-05-01T17:07:14.123Z;26.50;44.00;230.27
2025-05-01T17:08:19.131Z;26.80;44.00;34.57
2025-05-01T17:09:23.875Z;26.00;44.00;29.06
2025-05-01T17:10:29.329Z;26.80;44.00;42.64
2025-05-01T17:11:34.816Z;26.10;44.00;27.94
2025-05-01T17:12:39.784Z;26.70;45.00;24.49
2025-05-01T17:13:44.260Z;26.80;45.00;1359.90
2025-05-01T17:14:49.634Z;26.90;45.00;37.96
2025-05-01T17:15:55.371Z;26.20;45.00;346.45
2025-05-01T17:17:00.863Z;26.60;45.00;143.09
2025-05-01T17:18:05.428Z;26.90;45.00;45.97
2025-05-01T17:19:09.887Z;26.50;45.00;146.69
2025-05-01T17:20:14.758Z;26.10;45.00;150.10
2025-05-01T17:21:19.751Z;26.40;45.00;92.01
2025-05-01T17:22:25.320Z;26.60;45.00;38.32
2025-05-01T17:23:30.298Z;26.30;45.00;47.35
2025-05-01T17:24:34.928Z;26.80;45.00;45.53
2025-05-01T17:25:39.683Z;26.60;45.00;45.07
2025-05-01T17:26:44.265Z;26.30;45.00;32.50
2025-05-01T17:27:49.317Z;26.50;45.00;22.56
2025-05-01T17:28:54.294Z;26.30;45.00;105.86
2025-05-01T17:29:59.333Z;26.90;45.00;46.82
2025-05-01T17:31:04.854Z;26.90;45.00;19.25
2025-05-01T17:33:19.769Z;26.70;45.00;37.84
2025-05-01T17:34:24.651Z;26.90;45.00;346.44
2025-05-01T17:35:29.559Z;26.40;45.00;66.57
2025-05-01T17:36:34.937Z;26.40;45.00;34.30
2025-05-01T17:37:40.063Z;26.20;45.00;43.06
2025-05-01T17:38:49.259Z;26.60;45.00;22.95
2025-05-01T17:39:54.877Z;26.50;45.00;29.19
2025-05-01T17:40:59.624Z;26.60;45.00;26.74
2025-05-01T17:42:05.279Z;26.70;45.00;31.96
2025-05-01T17:43:09.811Z;26.10;45.00;60.22
2025-05-01T17:44:15.429Z;26.20;45.00;23.53
2025-05-01T17:45:20.652Z;26.30;45.00;91.27
2025-05-01T17:46:26.044Z;26.30;45.00;19.65
2025-05-01T17:47:30.899Z;26.80;45.00;79.51
2025-05-01T17:48:35.361Z;26.60;45.00;161.96
2025-05-01T17:49:40.198Z;26.60;46.00;29.16
2025-05-01T17:50:44.800Z;26.40;45.00;32.91
2025-05-01T17:51:49.684Z;26.90;45.00;38.01
2025-05-01T17:52:54.150Z;26.80;45.00;78.93
2025-05-01T17:53:58.608Z;26.40;45.00;85.74
2025-05-01T17:55:03.281Z;26.10;45.00;72.27
2025-05-01T17:56:08.928Z;26.70;45.00;85.85
2025-05-01T17:57:14.254Z;26.90;45.00;19.89
2025-05-01T17:58:19.618Z;26.10;45.00;153.96
2025-05-03T11:33:23.443Z;0.10;0.00;235.24
